location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_per_capita_usd,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,new_recovered,cumulative_recovered,cumulative_vaccine_doses_administered,population_rural,population_urban,population_density,human_development_index,gdp_usd,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
CO,2020-06-30,CO,Colombia,2147,166,101753,4696,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.805556,21.833333,27.166667,0,64.895257,2147,44049,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-01,CO,Colombia,4577,162,106330,4858,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.911111,19.377778,28.255556,0,74.192226,1635,45684,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-02,CO,Colombia,4340,180,110670,5038,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.6,19.733333,26.822222,13.4112,76.622162,1372,47056,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-03,CO,Colombia,3981,193,114651,5231,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.233333,19.433333,27.2,2.4384,71.941506,1361,48417,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-04,CO,Colombia,4506,158,119157,5389,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,21.175926,18.62963,24.018519,13.5636,85.961828,1466,49883,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-05,CO,Colombia,3914,185,123071,5574,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.255556,18.555556,27,9.2456,75.282926,1319,51202,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-06,CO,Colombia,3688,206,126759,5780,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,22.546296,19.064815,26.111111,2.497667,76.660615,2616,53818,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-07,CO,Colombia,5126,228,131885,6008,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.055556,19.822222,27.644444,5.7912,72.364518,1981,55799,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-08,CO,Colombia,4790,207,136675,6215,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.844444,20.244444,28.733333,0.9144,68.943556,1966,57765,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-09,CO,Colombia,6457,224,143132,6439,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.027778,19.37963,26.666667,4.572,73.660411,2580,60345,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-10,CO,Colombia,7596,216,150728,6655,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.522222,20.2,28.077778,2.5908,68.769061,2778,63123,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-11,CO,Colombia,6727,228,157455,6883,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.788889,19.666667,27.255556,1.4732,70.961485,2323,65446,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-12,CO,Colombia,5644,223,163099,7106,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,22.074074,18.351852,25,2.9972,78.882847,1890,67336,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-13,CO,Colombia,7357,268,170456,7374,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24,19.777778,27.655556,5.842,72.849164,2514,69850,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-14,CO,Colombia,7869,238,178325,7612,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,25.155556,19.5,28.4,5.08,62.589009,2682,72532,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-15,CO,Colombia,7107,258,185432,7870,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.416667,19.490741,26.666667,0.338667,66.035424,2963,75495,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-16,CO,Colombia,7678,258,193110,8128,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.8,20.6,28.177778,7.4168,65.157154,3521,79016,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-17,CO,Colombia,3609,304,196719,8432,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.9,20.155556,28.644444,1.6256,62.095581,3706,82722,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-18,CO,Colombia,5846,279,202565,8711,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.564815,20.25,27.824074,0,61.854119,4405,87127,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-19,CO,Colombia,7927,268,210492,8979,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.5,19.731481,26.87963,2.328333,67.395144,4297,91424,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-20,CO,Colombia,6418,277,216910,9256,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,25.066667,20.8,28.7,0,63.689857,3076,94500,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-21,CO,Colombia,9187,338,226097,9594,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.851852,20.5,27.037037,0,66.689573,2595,97095,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-22,CO,Colombia,11403,316,237500,9910,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.344444,20.3,27.822222,1.524,72.210589,2221,99316,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-23,CO,Colombia,7562,322,245062,10232,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.133333,19.288889,27.955556,3.9116,76.049587,4896,104212,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-24,CO,Colombia,9473,328,254535,10560,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,21.740741,18.731481,24.37963,4.1656,80.146964,4697,108909,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-25,CO,Colombia,7304,304,261839,10864,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,20.166667,18.744444,22.622222,25.781,90.728484,5538,114447,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-26,CO,Colombia,5280,318,267119,11182,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.633333,19.322222,27.4,11.0236,70.715216,4336,118783,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-27,CO,Colombia,10254,340,277373,11522,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.703704,19.509259,26.685185,0,65.199304,6940,125723,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-28,CO,Colombia,14608,343,291981,11865,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.953704,19.759259,27.203704,1.016,67.227432,6192,131915,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-29,CO,Colombia,10317,353,302298,12218,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.925926,19.546296,26.953704,0.084667,67.536267,6096,138011,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-30,CO,Colombia,9262,384,311560,12602,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.066667,20.344444,27.622222,27.4828,70.360809,5917,143928,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-07-31,CO,Colombia,6972,359,318532,12961,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,26.344444,21.944444,29.4,3.302,54.604843,5871,149799,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-01,CO,Colombia,10639,329,329171,13290,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.583333,20.768519,28,0,57.471165,6693,156492,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-02,CO,Colombia,10753,326,339924,13616,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,25.324074,20.12037,28.666667,0,51.887195,6001,162493,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-03,CO,Colombia,8866,369,348790,13985,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.398148,20.759259,27.388889,0,59.397565,6084,168577,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-04,CO,Colombia,11700,325,360490,14310,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.12037,20.611111,26.833333,1.312333,59.8788,6198,174775,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-05,CO,Colombia,10507,336,370997,14646,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.518519,20.240741,26.25,1.016,58.765728,5519,180294,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-06,CO,Colombia,9957,345,380954,14991,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,25.022222,20.2,27.877778,0.3556,57.090917,5490,185784,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-07,CO,Colombia,10424,352,391378,15343,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.481481,20.518519,25.805556,0.084667,66.675788,5566,191350,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-08,CO,Colombia,11078,383,402456,15726,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,25.077778,20.933333,28.4,1.4224,59.741454,5502,196852,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-09,CO,Colombia,6730,347,409186,16073,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.583333,20.583333,27.703704,0.338667,59.496882,7377,204229,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-10,CO,Colombia,8679,328,417865,16401,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.777778,20.851852,27.5,0,59.570923,7545,211774,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-11,CO,Colombia,17580,353,435445,16754,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,25.314815,21.203704,28.333333,0,60.385518,8262,220036,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-12,CO,Colombia,9604,301,445049,17055,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.888889,20.962963,28.333333,3.471333,65.668031,8725,228761,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-13,CO,Colombia,13902,347,458951,17402,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.046296,20.685185,27.25,3.471333,70.753581,9816,238577,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-14,CO,Colombia,7612,301,466563,17703,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.805556,19.12037,27.25,9.6012,69.820813,9703,248280,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-15,CO,Colombia,11435,307,477998,18010,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,22.712963,18.935185,26.731481,0.254,73.675019,12274,260554,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-16,CO,Colombia,13411,306,491409,18316,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.231481,18.703704,26.814815,0.423333,69.506166,11682,272236,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-17,CO,Colombia,10117,302,501526,18618,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,21.240741,18.583333,24.37963,0.169333,82.820981,13142,285378,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-18,CO,Colombia,7606,323,509132,18941,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.222222,18.398148,26.898148,17.864667,71.422292,9908,295286,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-19,CO,Colombia,13835,335,522967,19276,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,22.37963,18.435185,25.731481,0.4064,80.083008,12673,307959,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-20,CO,Colombia,12291,300,535258,19576,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.611111,19.018519,27.12963,1.820333,71.703931,12147,320106,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-21,CO,Colombia,10501,320,545759,19896,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.305556,19.648148,27.037037,0.1524,70.438663,9308,329414,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-22,CO,Colombia,8937,279,554696,20175,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.287037,19.759259,26.583333,5.503333,68.650871,10180,339594,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-23,CO,Colombia,7530,278,562226,20453,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.077778,20.233333,27.4,11.3792,69.994909,13054,352648,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-24,CO,Colombia,9966,296,572192,20749,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.212963,18.916667,27.064815,14.816667,68.186489,9889,362537,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-25,CO,Colombia,11001,297,583193,21046,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,22.925926,19.6,28.355556,6.35,72.396754,11039,373576,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-26,CO,Colombia,9614,267,592807,21313,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.592593,19.12037,27.398148,1.185333,68.984856,10991,384567,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-27,CO,Colombia,8973,308,601780,21621,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.680556,21,26.75,0,71.327554,10213,394780,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-28,CO,Colombia,9324,293,611104,21914,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.481481,19.5,28.268519,1.735667,63.063802,11449,406229,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-29,CO,Colombia,7022,282,618126,22196,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.037037,18.62037,27.111111,0,70.260007,10392,416621,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-30,CO,Colombia,6190,225,624316,22421,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,21.5,17.935185,25.481481,11.218333,78.058606,9453,426074,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-08-31,CO,Colombia,9367,266,633683,22687,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.185185,19.111111,26.916667,1.185333,69.896687,8196,434270,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-01,CO,Colombia,9013,261,642696,22948,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.722222,19.712963,26.833333,2.921,65.58789,9533,443803,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-02,CO,Colombia,9719,258,652415,23206,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.074074,19.462963,26.907407,0.169333,71.116672,9254,453057,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-03,CO,Colombia,6623,248,659038,23454,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.638889,20.064815,27.833333,9.525,63.223727,9104,462161,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-04,CO,Colombia,8418,258,667456,23712,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,22.324074,18.277778,26.398148,5.9055,75.257657,8598,470759,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-05,CO,Colombia,7472,243,674928,23955,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,25.592593,20.416667,29.203704,2.921,59.389622,8479,479238,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-06,CO,Colombia,3967,238,678895,24193,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,24.703704,20.787037,27.851852,10.16,61.925001,9739,488977,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-07,CO,Colombia,8238,245,687133,24438,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,23.944444,19,27.157407,0,63.412617,10470,499447,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
CO,2020-09-08,CO,Colombia,7400,240,694533,24678,50882884,24984564,25898320,7414155,8119876,8847061,7810299,6450787,5543980,3771358,1979761,945607,6432,4,-73.25,1141748,21.722222,18.296296,25,4.826,75.76058,10998,510445,,9512141,40827302,45.861,0.747,323802808108,9,7.4,12.2,1.3309,2.1848,10779376,1090598,36132,77.109,151.616,77.999,37,15.8
