location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_per_capita_usd,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,new_recovered,cumulative_recovered,cumulative_vaccine_doses_administered,population_rural,population_urban,population_density,human_development_index,gdp_usd,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
PE,2020-08-01,PE,Peru,7144.0,673.0,452038.0,57627.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.583333,19.097222,27.111111,0.0,57.741241,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-02,PE,Peru,3389.0,578.0,455427.0,58205.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.851852,17.5,27.5,0.0,47.254574,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-03,PE,Peru,8263.0,663.0,463690.0,58868.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.055556,18.083333,27.986111,0.0,52.077474,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-04,PE,Peru,8176.0,657.0,471866.0,59525.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.625,17.875,28.180556,0.0,50.254902,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-05,PE,Peru,7924.0,602.0,479790.0,60127.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.277778,16.152778,27.875,0.0,52.764342,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-06,PE,Peru,9104.0,632.0,488894.0,60759.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.177778,16.444444,26.144444,0.0,59.885717,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-07,PE,Peru,7984.0,667.0,496878.0,61426.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.805556,18.583333,28.25,0.0,48.901405,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-08,PE,Peru,7187.0,653.0,504065.0,62079.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.888889,18.430556,27.263889,0.0,58.727215,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-09,PE,Peru,3747.0,586.0,507812.0,62665.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.37037,17.574074,26.666667,0.0,59.649666,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-10,PE,Peru,8607.0,636.0,516419.0,63301.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.930556,19.152778,28.5,0.0,58.164148,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-11,PE,Peru,9384.0,587.0,525803.0,63888.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.527778,20.180556,28.430556,0.0,57.162197,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-12,PE,Peru,9767.0,624.0,535570.0,64512.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.027778,18.375,28.430556,0.0,56.342207,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-13,PE,Peru,9629.0,657.0,545199.0,65169.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.013889,18.680556,28.555556,2.4765,59.173031,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-14,PE,Peru,10485.0,651.0,555684.0,65820.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.361111,18.958333,28.430556,0.0,60.368318,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-15,PE,Peru,9467.0,585.0,565151.0,66405.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.222222,19.180556,28.430556,8.382,61.523045,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-16,PE,Peru,3872.0,549.0,569023.0,66954.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.592593,19.5,26.740741,0.0,52.555558,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-17,PE,Peru,9724.0,611.0,578747.0,67565.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.847222,19.708333,28.930556,0.0,53.641036,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-18,PE,Peru,9377.0,575.0,588124.0,68140.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.513889,19.25,28.805556,0.0,54.947649,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-19,PE,Peru,9806.0,515.0,597930.0,68655.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.319444,19.055556,26.625,0.0,64.373982,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-20,PE,Peru,10505.0,509.0,608435.0,69164.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.314815,20.333333,25.814815,0.0,78.672464,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-21,PE,Peru,8969.0,523.0,617404.0,69687.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.111111,19.0,24.666667,0.0,71.265635,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-22,PE,Peru,7688.0,516.0,625092.0,70203.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.111111,18.0,25.0,17.695333,65.119894,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-23,PE,Peru,2018.0,526.0,627110.0,70729.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.916667,18.305556,27.5,0.0,52.888168,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-24,PE,Peru,8681.0,515.0,635791.0,71244.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,25.518519,21.0,28.333333,0.0,56.974423,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-25,PE,Peru,11167.0,528.0,646958.0,71772.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,26.185185,21.666667,30.0,0.0,52.990106,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-26,PE,Peru,8587.0,445.0,655545.0,72217.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.944444,20.5,27.680556,0.0,53.988127,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-27,PE,Peru,8039.0,492.0,663584.0,72709.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.811111,18.888889,28.344444,0.0,48.46622,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-28,PE,Peru,9190.0,479.0,672774.0,73188.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.5,17.527778,29.277778,0.0,51.14951,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-29,PE,Peru,6515.0,429.0,679289.0,73617.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.333333,18.5,29.0,0.0,54.64084,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-30,PE,Peru,2367.0,389.0,681656.0,74006.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.388889,18.574074,27.166667,0.0,49.297349,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-08-31,PE,Peru,6499.0,427.0,688155.0,74433.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.722222,17.930556,27.055556,0.0,65.395078,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-01,PE,Peru,6408.0,376.0,694563.0,74809.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.013889,18.527778,27.180556,0.762,68.149701,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-02,PE,Peru,6511.0,401.0,701074.0,75210.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.097222,18.0,26.652778,0.0,69.537797,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-03,PE,Peru,3793.0,360.0,704867.0,75570.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.819444,19.180556,27.958333,0.0,60.230081,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-04,PE,Peru,10106.0,365.0,714973.0,75935.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.777778,18.805556,28.319444,0.0,63.141873,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-05,PE,Peru,4063.0,358.0,719036.0,76293.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.972222,19.625,29.25,0.0,55.497907,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-06,PE,Peru,1884.0,351.0,720920.0,76644.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.37037,18.203704,27.87037,0.0,56.534316,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-07,PE,Peru,6384.0,333.0,727304.0,76977.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,23.361111,19.069444,27.555556,0.0,64.259757,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-08,PE,Peru,6861.0,322.0,734165.0,77299.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,21.155556,19.044444,23.744444,0.0,72.186188,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-09,PE,Peru,6552.0,324.0,740717.0,77623.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.488889,18.1,26.644444,0.0,63.959109,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-10,PE,Peru,3993.0,305.0,744710.0,77928.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.347222,19.527778,28.430556,0.0,57.974536,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-11,PE,Peru,10810.0,294.0,755520.0,78222.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.577778,18.1,26.488889,0.0,63.360175,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-12,PE,Peru,5791.0,292.0,761311.0,78514.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.041667,19.625,28.694444,0.0,59.401672,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-13,PE,Peru,2031.0,280.0,763342.0,78794.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,26.555556,22.5,29.0,0.0,56.046223,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-14,PE,Peru,6103.0,287.0,769445.0,79081.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.625,19.902778,28.527778,0.0,58.030277,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-15,PE,Peru,5598.0,281.0,775043.0,79362.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,20.805556,18.680556,22.930556,0.0,79.020151,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-16,PE,Peru,5695.0,259.0,780738.0,79621.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.055556,18.5,28.777778,0.0,57.505332,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-17,PE,Peru,6587.0,255.0,787325.0,79876.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.722222,19.555556,29.055556,0.0,56.131313,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-18,PE,Peru,6409.0,248.0,793734.0,80124.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,22.291667,17.5,26.125,6.0325,72.655282,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2020-09-19,PE,Peru,5414.0,288.0,799148.0,80412.0,29381884,14450757,14931127,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,6977.0,-9.4,-76.0,1285220.0,24.333333,18.958333,28.083333,0.0,60.686417,,,,7120114.0,25390339.0,25.759,0.75,226848050819.0,4.8,6.6,11.1,2.4398,1.3048,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
