location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_per_capita_usd,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,new_recovered,cumulative_recovered,cumulative_vaccine_doses_administered,population_rural,population_urban,population_density,human_development_index,gdp_usd,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
AR,2020-05-23,AR,Argentina,618,12,12282,546,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.701389,-1.770833,15.9375,0,53.971304,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-24,AR,Argentina,506,15,12788,561,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,13.576389,0.395833,24.960317,0,39.918144,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-25,AR,Argentina,552,15,13340,576,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,15.298611,5.715278,25.826389,0,37.888557,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-26,AR,Argentina,652,14,13992,590,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,14.548611,4.270833,23.738095,0,42.058869,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-27,AR,Argentina,718,17,14710,607,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,15.881944,5.875,25.833333,0,46.352292,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-28,AR,Argentina,769,19,15479,626,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,13.590278,5.048611,25.3125,0,60.316656,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-29,AR,Argentina,847,24,16326,650,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,12.0625,5.916667,21.902778,0,75.234607,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-30,AR,Argentina,694,19,17020,669,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,8.902778,5.236111,17.791667,0,68.949336,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-05-31,AR,Argentina,549,16,17569,685,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,8.75,2.159722,14.979167,0,54.962245,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-01,AR,Argentina,848,29,18417,714,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.736111,-1.965278,16.118056,0,55.117885,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-02,AR,Argentina,927,20,19344,734,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.798611,-0.340278,18.923611,0,49.832413,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-03,AR,Argentina,935,33,20279,767,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.395833,2.625,19.125,0,61.390482,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-04,AR,Argentina,881,31,21160,798,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.652778,3.736111,15.9375,0.09525,69.966136,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-05,AR,Argentina,970,28,22130,826,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.256944,2.013889,18.104167,0,62.706815,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-06,AR,Argentina,1109,39,23239,865,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.270833,0.833333,19.416667,0,66.220145,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-07,AR,Argentina,574,31,23813,896,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.847222,2.208333,20.215278,0,63.319626,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-08,AR,Argentina,1037,46,24850,942,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,12.180556,3.215278,21.618056,0,68.10454,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-09,AR,Argentina,1360,21,26210,963,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,12.097222,3.298611,21.638889,0,69.532946,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-10,AR,Argentina,1355,37,27565,1000,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,13.395833,4.729167,21.263889,0,70.216024,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-11,AR,Argentina,1546,32,29111,1032,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,14.826389,5.395833,22.069444,0,67.673848,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-12,AR,Argentina,1644,36,30755,1068,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,13.236111,5.875,22.354167,0,54.560453,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-13,AR,Argentina,1499,27,32254,1095,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,8.361111,0.326389,19.229167,0,45.766254,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-14,AR,Argentina,1056,52,33310,1147,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.472222,0.25,16.930556,0,36.232955,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-15,AR,Argentina,1289,45,34599,1192,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.236111,1.493056,19.458333,0,43.42376,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-16,AR,Argentina,1668,45,36267,1237,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,13.8125,3.791667,22.444444,0,59.737622,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-17,AR,Argentina,1938,56,38205,1293,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,14.208333,6.423611,21.861111,0.036286,70.414617,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-18,AR,Argentina,2068,49,40273,1342,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.833333,3.520833,20.694444,0,50.514522,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-19,AR,Argentina,2097,48,42370,1390,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,13.180556,3.951389,20.680556,0,53.24834,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-20,AR,Argentina,2408,40,44778,1430,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.173611,2.784722,20.548611,0,64.27692,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-21,AR,Argentina,1469,60,46247,1490,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.013889,3.576389,19.013889,0,51.482704,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-22,AR,Argentina,2244,56,48491,1546,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.611111,2.236111,19.069444,0,55.01072,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-23,AR,Argentina,2642,64,51133,1610,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.666667,4.701389,17.701389,0.03175,76.223027,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-24,AR,Argentina,2522,54,53655,1664,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.881944,4.805556,14.569444,1.451429,82.737281,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-25,AR,Argentina,2959,59,56614,1723,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6.493056,-0.4375,14.631944,0.381,61.748862,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-26,AR,Argentina,3027,71,59641,1794,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6.909722,-1.215278,15.090278,0,52.503173,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-27,AR,Argentina,2348,78,61989,1872,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.194444,-0.854167,15.4375,0,55.281379,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-28,AR,Argentina,1808,67,63797,1939,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,8.284722,-0.069444,15.6875,0,54.678544,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-29,AR,Argentina,2278,53,66075,1992,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,8.569444,1.201389,16.236111,0,64.939873,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-06-30,AR,Argentina,2831,76,68906,2068,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,8.152778,2.006944,14.75,0.98425,71.845236,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-01,AR,Argentina,2831,98,71737,2166,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6.520833,1.493056,12.458333,0.254,77.500258,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-02,AR,Argentina,2890,93,74627,2259,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.62963,-1.117284,16.12963,0,61.93429,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-03,AR,Argentina,3407,82,78034,2341,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.858025,0.191358,18.549383,0,56.543662,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-04,AR,Argentina,3333,96,81367,2437,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.154321,1.185185,19.012346,0.290286,66.611497,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-05,AR,Argentina,1973,119,83340,2556,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.444444,0.783951,14.858025,0.197556,66.447213,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-06,AR,Argentina,2957,80,86297,2636,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,5.635802,-2.703704,13.401235,0,65.352629,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-07,AR,Argentina,3464,105,89761,2741,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6.722222,-0.148148,12.061728,0,68.402477,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-08,AR,Argentina,4154,138,93915,2879,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,5.351852,-2.302469,12.277778,0.028222,68.061062,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-09,AR,Argentina,3641,108,97556,2987,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.302469,-1.938272,15.487654,0,55.945017,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-10,AR,Argentina,3606,138,101162,3125,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.098765,0.049383,18.512346,0,57.154289,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-11,AR,Argentina,3331,130,104493,3255,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,8.777778,-0.722222,19.024691,0,48.037393,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-12,AR,Argentina,2156,117,106649,3372,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.277778,0.666667,18.216049,0,46.85274,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-13,AR,Argentina,3608,132,110257,3504,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6.820988,0.265432,15.876543,0,57.700582,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-14,AR,Argentina,4200,159,114457,3663,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6.709877,-4.783951,16.796296,0,54.233807,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-15,AR,Argentina,4227,158,118684,3821,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.395062,-1.635802,17.814815,0,52.55658,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-16,AR,Argentina,4571,141,123255,3962,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.419753,1.376543,19.654321,0,47.896417,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-17,AR,Argentina,5038,152,128293,4114,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.561728,1.814815,21.345679,0,55.825994,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-18,AR,Argentina,4629,162,132922,4276,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,12.919753,3.882716,20.87037,0,73.907001,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-19,AR,Argentina,3073,163,135995,4439,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,12.635802,6.845679,19.345679,0.036286,84.495658,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-20,AR,Argentina,4826,159,140821,4598,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.37037,7.561728,16.055556,0.056444,89.247362,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-21,AR,Argentina,5742,177,146563,4775,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.314815,8.080247,12.697531,0.381,91.327211,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-22,AR,Argentina,5926,174,152489,4949,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.438272,6.771605,12.475309,0.790222,83.660038,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-23,AR,Argentina,5981,141,158470,5090,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,5.660494,3.185185,12.216049,0.889,80.282513,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-24,AR,Argentina,6385,171,164855,5261,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6.166667,-2.123457,13.95679,0.169333,56.720545,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-25,AR,Argentina,4921,142,169776,5403,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.962963,-2.493827,16.82716,0,38.843804,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-26,AR,Argentina,3625,167,173401,5570,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,11.320988,0.527778,21.049383,0,35.210318,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-27,AR,Argentina,5384,200,178785,5770,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.617284,1.395062,20.179012,0,45.586268,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-28,AR,Argentina,6135,190,184920,5960,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,6,-4.32716,14.975309,0,45.877336,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-29,AR,Argentina,6490,207,191410,6167,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,7.734568,-3.580247,17.17284,0,40.48513,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-30,AR,Argentina,6226,196,197636,6363,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,9.074074,-1.358025,18.716049,0,37.115529,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-07-31,AR,Argentina,7157,185,204793,6548,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,10.419753,-0.092593,20.08642,0,41.839301,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-08-01,AR,Argentina,5305,172,210098,6720,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,14.444444,1.888889,25.611111,7.902222,43.97898,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
AR,2020-08-02,AR,Argentina,4586,235,214684,6955,44938712,19523766,20593330,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,10006,-34,-64,2780400,17.765432,6.734568,26.111111,0,48.175784,,,,3599141,41339571,16.515,0.825,449663446954,21.8,5.9,8.8,2.5996,3.9901,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8
