location_key,date,country_code,country_name,new_confirmed,new_deceased,vaccine_doses_administered_for_day,population,cumulative_vaccine_doses_administered,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
CL,2020-02-11,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.111111,71.397518,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-12,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.988889,65.951537,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-13,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.577778,53.912787,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-14,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.366667,45.294551,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-15,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.855556,52.73594,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-16,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.566667,61.507891,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-17,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.288889,62.570469,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-18,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.222222,45.292658,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-19,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.644444,51.848554,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-20,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.611111,57.149959,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-21,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.37963,61.904131,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-22,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.244444,65.324599,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-23,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,18.577778,65.562448,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-24,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.305556,60.136178,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-25,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.712963,55.199618,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-26,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.611111,51.279251,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-27,CL,Chile,1.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.0,52.042734,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-28,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.796296,57.591006,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-02-29,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.822222,64.724624,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-03-01,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,19.944444,67.80019,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-03-02,CL,Chile,1.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.296296,62.477457,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-03-03,CL,Chile,0.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,20.583333,64.465522,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
CL,2020-03-04,CL,Chile,2.0,0.0,0.0,17574003.0,0.0,8972014.0,8601989.0,25.71,0.832,2428079.0,2493879.0,2995538.0,2945404.0,2578404.0,2352271.0,1791787.0,993126.0,537721.0,282318159744.0,14896.0,-33.0,-71.0,756700.0,37.8,8.6,6.2,13.3248,2.5912,21.527778,60.865602,6723516.0,709418.0,12027.0,80.042,107.669,59.035,25.3,12.4
