location_key,date,country_code,country_name,new_confirmed,new_deceased,vaccine_doses_administered_for_day,population,cumulative_vaccine_doses_administered,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
BR,2020-01-27,BR,Brazil,111.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.3,81.520474,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-01-28,BR,Brazil,96.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.231481,83.489275,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-01-29,BR,Brazil,75.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.990741,84.188709,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-01-30,BR,Brazil,105.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.916667,80.422536,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-01-31,BR,Brazil,176.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.212963,70.09544,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-01,BR,Brazil,240.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.296296,78.77028,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-02,BR,Brazil,162.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.583333,67.499743,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-03,BR,Brazil,119.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.435185,73.416324,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-04,BR,Brazil,293.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.944444,78.103531,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-05,BR,Brazil,82.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.416667,81.580357,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-06,BR,Brazil,78.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.361111,83.923151,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-07,BR,Brazil,80.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.490741,82.050251,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-08,BR,Brazil,101.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.703704,84.824934,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-09,BR,Brazil,91.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,23.453704,89.257724,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-10,BR,Brazil,110.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.009259,80.408925,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-11,BR,Brazil,108.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.611111,76.821575,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-12,BR,Brazil,147.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.907407,82.958719,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-13,BR,Brazil,58.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.898148,77.764913,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-14,BR,Brazil,76.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.314815,68.990967,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-15,BR,Brazil,126.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.074074,76.289434,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-16,BR,Brazil,108.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.675926,77.115693,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-17,BR,Brazil,128.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.12963,76.150811,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-18,BR,Brazil,134.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.175926,77.236347,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-19,BR,Brazil,176.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.990741,77.391628,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-20,BR,Brazil,96.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.37037,79.598583,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-21,BR,Brazil,69.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.944444,80.43689,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-22,BR,Brazil,108.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.009259,79.936252,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-23,BR,Brazil,68.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.194444,80.604708,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-24,BR,Brazil,96.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.12037,82.576683,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-25,BR,Brazil,0.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.611111,79.080765,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-26,BR,Brazil,1.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.611111,73.182241,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-27,BR,Brazil,0.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.866667,78.723368,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-28,BR,Brazil,0.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.122222,81.769481,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-02-29,BR,Brazil,1.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.777778,86.853567,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-03-01,BR,Brazil,0.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.255556,84.308559,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-03-02,BR,Brazil,0.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.011111,75.628781,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
BR,2020-03-03,BR,Brazil,0.0,0.0,0.0,212559409.0,0.0,104435783.0,108123626.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.388889,72.690876,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6
