location_key,date,country_code,country_name,new_confirmed,new_deceased,vaccine_doses_administered_for_day,population,cumulative_vaccine_doses_administered,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
AR,2020-02-10,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.597222,71.877219,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-11,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.75,66.593662,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-12,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.395833,60.494373,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-13,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.75,66.264096,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-14,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.847222,69.03382,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-15,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.027778,66.152576,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-16,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.159722,75.248612,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-17,AR,Argentina,0.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.263889,81.395309,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-18,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.166667,52.88085,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-02-19,AR,Argentina,1.0,0.0,0.0,44938712.0,0.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.75,57.43374,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
